journey_id,journey_date,train_number,train_type,priority_tier,station_code,station_sequence,distance_from_origin,distance_remaining,scheduled_arrival,scheduled_departure,actual_arrival,actual_departure,current_delay_min,section_occupancy_ratio,headway_km,weather_fog_index,is_junction_ahead,hour_of_day,day_of_week,month,is_weekend,target_remaining_time_to_destination,target_remaining_time_to_station,next_station_code,next_station_dist_km,hour_sin,hour_cos,journey_progress_ratio,hist_train_avg_delay,hist_station_avg_delay
JRN-20250323-12004-03626,2025-03-23,12004,Shatabdi,2,GZB,2,25.6,414.7,06:30,06:30,06:54,06:54,24.14,1.09,8.17,0.0,1,6,6,3,1,351.0,73.0,ALJN,100.4,1.0,6.123233995736766e-17,0.05814217578923461,72.48987888634517,29.064196428571428
JRN-20250323-12004-03626,2025-03-23,12004,Shatabdi,2,ALJN,3,126.0,314.3,07:35,07:35,08:07,08:07,32.14,0.53,3.44,0.0,1,8,6,3,1,278.0,55.0,TDL,78.19999999999999,0.8660254037844387,-0.4999999999999998,0.2861685214626391,72.48987888634517,55.788622179548724
JRN-20250323-12004-03626,2025-03-23,12004,Shatabdi,2,TDL,4,204.2,236.1,08:27,08:27,09:02,09:02,34.14,0.23,3.35,0.0,1,9,6,3,1,223.0,94.0,ETW,92.8,0.7071067811865476,-0.7071067811865475,0.4637746990688167,72.48987888634517,87.50675665946724
JRN-20250323-12004-03626,2025-03-23,12004,Shatabdi,2,ETW,5,297.0,143.3,09:28,09:28,10:36,10:36,67.14,1.05,4.19,0.0,1,10,6,3,1,129.0,50.0,PHD,58.0,0.49999999999999994,-0.8660254037844387,0.6745400863047921,72.48987888634517,118.09489678348537
JRN-20250323-12004-03626,2025-03-23,12004,Shatabdi,2,PHD,6,355.0,85.30000000000001,10:05,10:05,11:26,11:26,81.14,0.56,1.93,0.0,0,11,6,3,1,79.0,79.0,CNB,85.30000000000001,0.258819045102521,-0.9659258262890682,0.8062684533272768,72.48987888634517,129.33023038156946
JRN-20250323-12004-03626,2025-03-23,12004,Shatabdi,2,CNB,7,440.3,0.0,10:56,--:--,12:45,--:--,109.14,0.97,8.95,0.0,1,12,6,3,1,0.0,0.0,CNB,0.0,1.2246467991473532e-16,-1.0,1.0,72.48987888634517,113.64701043916487
JRN-20250323-12004-03634,2025-03-23,12004,Shatabdi,2,NDLS,1,0.0,440.3,--:--,06:10,--:--,06:10,0.0,0.2,25.0,0.0,1,6,6,3,1,348.0,44.0,GZB,25.6,1.0,6.123233995736766e-17,0.0,72.48987888634517,8.330955723542116
JRN-20250323-12004-03634,2025-03-23,12004,Shatabdi,2,GZB,2,25.6,414.7,06:30,06:30,06:54,06:54,24.0,1.03,20.47,0.0,1,6,6,3,1,304.0,70.0,ALJN,100.4,1.0,6.123233995736766e-17,0.05814217578923461,72.48987888634517,29.064196428571428
JRN-20250323-12004-03634,2025-03-23,12004,Shatabdi,2,ALJN,3,126.0,314.3,07:35,07:35,08:04,08:04,29.0,0.29,2.94,0.0,1,8,6,3,1,234.0,57.0,TDL,78.19999999999999,0.8660254037844387,-0.4999999999999998,0.2861685214626391,72.48987888634517,55.788622179548724
JRN-20250323-12004-03634,2025-03-23,12004,Shatabdi,2,TDL,4,204.2,236.1,08:27,08:27,09:01,09:01,34.0,0.1,2.88,0.0,1,9,6,3,1,177.0,94.0,ETW,92.8,0.7071067811865476,-0.7071067811865475,0.4637746990688167,72.48987888634517,87.50675665946724
JRN-20250323-12004-03634,2025-03-23,12004,Shatabdi,2,ETW,5,297.0,143.3,09:28,09:28,10:35,10:35,67.0,1.06,4.21,0.0,1,10,6,3,1,83.0,33.0,PHD,58.0,0.49999999999999994,-0.8660254037844387,0.6745400863047921,72.48987888634517,118.09489678348537
JRN-20250323-12004-03634,2025-03-23,12004,Shatabdi,2,PHD,6,355.0,85.30000000000001,10:05,10:05,11:08,11:08,61.0,0.48,12.24,0.0,0,11,6,3,1,50.0,50.0,CNB,85.30000000000001,0.258819045102521,-0.9659258262890682,0.8062684533272768,72.48987888634517,129.33023038156946
JRN-20250323-12004-03634,2025-03-23,12004,Shatabdi,2,CNB,7,440.3,0.0,10:56,--:--,11:58,--:--,62.0,0.3,11.18,0.0,1,11,6,3,1,0.0,0.0,CNB,0.0,0.258819045102521,-0.9659258262890682,1.0,72.48987888634517,113.64701043916487
JRN-20250323-12004-03642,2025-03-23,12004,Shatabdi,2,NDLS,1,0.0,440.3,--:--,06:10,--:--,06:10,0.23,0.2,25.0,0.0,1,6,6,3,1,352.0,23.0,GZB,25.6,1.0,6.123233995736766e-17,0.0,72.48987888634517,8.330955723542116
JRN-20250323-12004-03642,2025-03-23,12004,Shatabdi,2,GZB,2,25.6,414.7,06:30,06:30,06:33,06:33,3.23,0.28,5.04,0.0,1,6,6,3,1,329.0,68.0,ALJN,100.4,1.0,6.123233995736766e-17,0.05814217578923461,72.48987888634517,29.064196428571428
JRN-20250323-12004-03642,2025-03-23,12004,Shatabdi,2,ALJN,3,126.0,314.3,07:35,07:35,07:41,07:41,6.23,0.27,30.0,0.0,1,7,6,3,1,261.0,62.0,TDL,78.19999999999999,0.9659258262890683,-0.25881904510252063,0.2861685214626391,72.48987888634517,55.788622179548724
JRN-20250323-12004-03642,2025-03-23,12004,Shatabdi,2,TDL,4,204.2,236.1,08:27,08:27,08:43,08:43,15.23,0.52,7.81,0.0,1,8,6,3,1,199.0,85.0,ETW,92.8,0.8660254037844387,-0.4999999999999998,0.4637746990688167,72.48987888634517,87.50675665946724
JRN-20250323-12004-03642,2025-03-23,12004,Shatabdi,2,ETW,5,297.0,143.3,09:28,09:28,10:08,10:08,40.23,0.92,22.82,0.0,1,10,6,3,1,114.0,44.0,PHD,58.0,0.49999999999999994,-0.8660254037844387,0.6745400863047921,72.48987888634517,118.09489678348537
JRN-20250323-12004-03642,2025-03-23,12004,Shatabdi,2,PHD,6,355.0,85.30000000000001,10:05,10:05,10:52,10:52,47.23,0.78,6.09,0.0,0,10,6,3,1,70.0,70.0,CNB,85.30000000000001,0.49999999999999994,-0.8660254037844387,0.8062684533272768,72.48987888634517,129.33023038156946
JRN-20250323-12004-03642,2025-03-23,12004,Shatabdi,2,CNB,7,440.3,0.0,10:56,--:--,12:02,--:--,66.23,0.7,30.0,0.0,1,12,6,3,1,0.0,0.0,CNB,0.0,1.2246467991473532e-16,-1.0,1.0,72.48987888634517,113.64701043916487
JRN-20250323-12302-03601,2025-03-23,12302,Rajdhani,1,NDLS,1,0.0,440.3,--:--,16:50,--:--,16:50,0.39,0.2,25.0,0.0,1,16,6,3,1,275.0,275.0,CNB,440.3,-0.8660254037844385,-0.5000000000000004,0.0,72.48987888634517,8.330955723542116
JRN-20250323-12302-03601,2025-03-23,12302,Rajdhani,1,CNB,2,440.3,0.0,21:14,--:--,21:25,--:--,11.39,0.51,4.62,0.0,1,21,6,3,1,0.0,0.0,CNB,0.0,-0.7071067811865477,0.7071067811865474,1.0,72.48987888634517,113.64701043916487
JRN-20250323-12302-03609,2025-03-23,12302,Rajdhani,1,NDLS,1,0.0,440.3,--:--,16:50,--:--,16:50,0.4,0.2,25.0,0.0,1,16,6,3,1,301.0,301.0,CNB,440.3,-0.8660254037844385,-0.5000000000000004,0.0,72.48987888634517,8.330955723542116
JRN-20250323-12302-03609,2025-03-23,12302,Rajdhani,1,CNB,2,440.3,0.0,21:14,--:--,21:51,--:--,37.4,0.89,2.18,0.0,1,21,6,3,1,0.0,0.0,CNB,0.0,-0.7071067811865477,0.7071067811865474,1.0,72.48987888634517,113.64701043916487
JRN-20250323-12302-03617,2025-03-23,12302,Rajdhani,1,NDLS,1,0.0,440.3,--:--,16:50,--:--,16:56,6.34,0.2,25.0,0.0,1,16,6,3,1,298.0,298.0,CNB,440.3,-0.8660254037844385,-0.5000000000000004,0.0,72.48987888634517,8.330955723542116
JRN-20250323-12302-03617,2025-03-23,12302,Rajdhani,1,CNB,2,440.3,0.0,21:14,--:--,21:54,--:--,40.34,0.93,20.86,0.0,1,21,6,3,1,0.0,0.0,CNB,0.0,-0.7071067811865477,0.7071067811865474,1.0,72.48987888634517,113.64701043916487
JRN-20250323-12302-03625,2025-03-23,12302,Rajdhani,1,NDLS,1,0.0,440.3,--:--,16:50,--:--,17:11,21.4,0.2,25.0,0.0,1,17,6,3,1,272.0,272.0,CNB,440.3,-0.9659258262890683,-0.25881904510252063,0.0,72.48987888634517,8.330955723542116
JRN-20250323-12302-03625,2025-03-23,12302,Rajdhani,1,CNB,2,440.3,0.0,21:14,--:--,21:43,--:--,29.4,0.56,3.25,0.0,1,21,6,3,1,0.0,0.0,CNB,0.0,-0.7071067811865477,0.7071067811865474,1.0,72.48987888634517,113.64701043916487
JRN-20250323-12302-03633,2025-03-23,12302,Rajdhani,1,NDLS,1,0.0,440.3,--:--,16:50,--:--,16:50,0.0,0.2,25.0,0.0,1,16,6,3,1,277.0,277.0,CNB,440.3,-0.8660254037844385,-0.5000000000000004,0.0,72.48987888634517,8.330955723542116
JRN-20250323-12302-03633,2025-03-23,12302,Rajdhani,1,CNB,2,440.3,0.0,21:14,--:--,21:27,--:--,13.0,0.45,2.91,0.0,1,21,6,3,1,0.0,0.0,CNB,0.0,-0.7071067811865477,0.7071067811865474,1.0,72.48987888634517,113.64701043916487
JRN-20250323-12302-03641,2025-03-23,12302,Rajdhani,1,NDLS,1,0.0,440.3,--:--,16:50,--:--,17:05,15.4,0.2,25.0,0.0,1,17,6,3,1,278.0,278.0,CNB,440.3,-0.9659258262890683,-0.25881904510252063,0.0,72.48987888634517,8.330955723542116
JRN-20250323-12302-03641,2025-03-23,12302,Rajdhani,1,CNB,2,440.3,0.0,21:14,--:--,21:43,--:--,29.4,0.61,6.75,0.0,1,21,6,3,1,0.0,0.0,CNB,0.0,-0.7071067811865477,0.7071067811865474,1.0,72.48987888634517,113.64701043916487
JRN-20250323-12398-03607,2025-03-23,12398,Superfast,3,NDLS,1,0.0,440.3,--:--,12:50,--:--,13:06,16.56,0.2,25.0,0.0,1,13,6,3,1,368.0,128.0,ALJN,126.0,-0.2588190451025208,-0.9659258262890683,0.0,72.48987888634517,8.330955723542116
JRN-20250323-12398-03607,2025-03-23,12398,Superfast,3,ALJN,2,126.0,314.3,14:27,14:27,15:14,15:14,46.56,0.37,2.6,0.0,1,15,6,3,1,240.0,240.0,CNB,314.3,-0.7071067811865471,-0.7071067811865479,0.2861685214626391,72.48987888634517,55.788622179548724
JRN-20250323-12398-03607,2025-03-23,12398,Superfast,3,CNB,3,440.3,0.0,18:09,--:--,19:14,--:--,65.56,0.38,4.76,0.0,1,19,6,3,1,0.0,0.0,CNB,0.0,-0.9659258262890684,0.2588190451025203,1.0,72.48987888634517,113.64701043916487
JRN-20250323-12398-03615,2025-03-23,12398,Superfast,3,NDLS,1,0.0,440.3,--:--,12:50,--:--,13:08,18.22,0.2,25.0,0.0,1,13,6,3,1,430.0,153.0,ALJN,126.0,-0.2588190451025208,-0.9659258262890683,0.0,72.48987888634517,8.330955723542116
JRN-20250323-12398-03615,2025-03-23,12398,Superfast,3,ALJN,2,126.0,314.3,14:27,14:27,15:41,15:41,74.22,0.7,1.27,0.0,1,15,6,3,1,277.0,277.0,CNB,314.3,-0.7071067811865471,-0.7071067811865479,0.2861685214626391,72.48987888634517,55.788622179548724
JRN-20250323-12398-03615,2025-03-23,12398,Superfast,3,CNB,3,440.3,0.0,18:09,--:--,20:18,--:--,129.22,0.77,5.14,0.0,1,20,6,3,1,0.0,0.0,CNB,0.0,-0.8660254037844386,0.5000000000000001,1.0,72.48987888634517,113.64701043916487
JRN-20250323-12398-03623,2025-03-23,12398,Superfast,3,NDLS,1,0.0,440.3,--:--,12:50,--:--,12:53,3.98,0.2,25.0,0.0,1,12,6,3,1,382.0,145.0,ALJN,126.0,1.2246467991473532e-16,-1.0,0.0,72.48987888634517,8.330955723542116
JRN-20250323-12398-03623,2025-03-23,12398,Superfast,3,ALJN,2,126.0,314.3,14:27,14:27,15:18,15:18,51.98,0.76,2.61,0.0,1,15,6,3,1,237.0,237.0,CNB,314.3,-0.7071067811865471,-0.7071067811865479,0.2861685214626391,72.48987888634517,55.788622179548724
JRN-20250323-12398-03623,2025-03-23,12398,Superfast,3,CNB,3,440.3,0.0,18:09,--:--,19:15,--:--,66.98,0.34,9.72,0.0,1,19,6,3,1,0.0,0.0,CNB,0.0,-0.9659258262890684,0.2588190451025203,1.0,72.48987888634517,113.64701043916487
JRN-20250323-12398-03631,2025-03-23,12398,Superfast,3,NDLS,1,0.0,440.3,--:--,12:50,--:--,13:00,10.53,0.2,25.0,0.0,1,13,6,3,1,374.0,124.0,ALJN,126.0,-0.2588190451025208,-0.9659258262890683,0.0,72.48987888634517,8.330955723542116
JRN-20250323-12398-03631,2025-03-23,12398,Superfast,3,ALJN,2,126.0,314.3,14:27,14:27,15:04,15:04,37.53,0.59,4.37,0.0,1,15,6,3,1,250.0,250.0,CNB,314.3,-0.7071067811865471,-0.7071067811865479,0.2861685214626391,72.48987888634517,55.788622179548724
JRN-20250323-12398-03631,2025-03-23,12398,Superfast,3,CNB,3,440.3,0.0,18:09,--:--,19:14,--:--,65.53,0.36,2.92,0.0,1,19,6,3,1,0.0,0.0,CNB,0.0,-0.9659258262890684,0.2588190451025203,1.0,72.48987888634517,113.64701043916487
JRN-20250323-12398-03639,2025-03-23,12398,Superfast,3,NDLS,1,0.0,440.3,--:--,12:50,--:--,12:54,4.87,0.2,25.0,0.0,1,12,6,3,1,412.0,119.0,ALJN,126.0,1.2246467991473532e-16,-1.0,0.0,72.48987888634517,8.330955723542116
JRN-20250323-12398-03639,2025-03-23,12398,Superfast,3,ALJN,2,126.0,314.3,14:27,14:27,14:53,14:53,26.87,0.17,2.19,0.0,1,14,6,3,1,293.0,293.0,CNB,314.3,-0.4999999999999997,-0.8660254037844388,0.2861685214626391,72.48987888634517,55.788622179548724
JRN-20250323-12398-03639,2025-03-23,12398,Superfast,3,CNB,3,440.3,0.0,18:09,--:--,19:46,--:--,97.87,0.88,7.49,0.0,1,19,6,3,1,0.0,0.0,CNB,0.0,-0.9659258262890684,0.2588190451025203,1.0,72.48987888634517,113.64701043916487
JRN-20250323-12418-03604,2025-03-23,12418,Superfast,3,NDLS,1,0.0,440.3,--:--,22:10,--:--,22:23,13.5,0.2,25.0,0.0,1,22,6,3,1,388.0,59.0,GZB,25.6,-0.5000000000000004,0.8660254037844384,0.0,72.48987888634517,8.330955723542116
JRN-20250323-12418-03604,2025-03-23,12418,Superfast,3,GZB,2,25.6,414.7,22:36,22:36,23:22,23:22,46.5,0.41,1.71,0.0,1,23,6,3,1,329.0,85.0,ALJN,100.4,-0.25881904510252157,0.9659258262890681,0.05814217578923461,72.48987888634517,29.064196428571428
JRN-20250323-12418-03604,2025-03-23,12418,Superfast,3,ALJN,3,126.0,314.3,23:55,23:55,00:47,00:47,52.5,0.21,9.94,0.0,1,0,6,3,1,244.0,244.0,CNB,314.3,0.0,1.0,0.2861685214626391,72.48987888634517,55.788622179548724
JRN-20250323-12418-03604,2025-03-23,12418,Superfast,3,CNB,4,440.3,0.0,03:37,--:--,04:51,--:--,74.5,0.41,7.8,0.0,1,4,6,3,1,0.0,0.0,CNB,0.0,0.8660254037844386,0.5000000000000001,1.0,72.48987888634517,113.64701043916487
JRN-20250323-12418-03612,2025-03-23,12418,Superfast,3,NDLS,1,0.0,440.3,--:--,22:10,--:--,22:17,7.3,0.2,25.0,0.0,1,22,6,3,1,478.0,86.0,GZB,25.6,-0.5000000000000004,0.8660254037844384,0.0,72.48987888634517,8.330955723542116
JRN-20250323-12418-03612,2025-03-23,12418,Superfast,3,GZB,2,25.6,414.7,22:36,22:36,23:43,23:43,66.3,1.01,1.31,0.0,1,23,6,3,1,392.0,119.0,ALJN,100.4,-0.25881904510252157,0.9659258262890681,0.05814217578923461,72.48987888634517,29.064196428571428
JRN-20250323-12418-03612,2025-03-23,12418,Superfast,3,ALJN,3,126.0,314.3,23:55,23:55,01:42,01:42,107.3,0.84,3.9,0.0,1,1,6,3,1,273.0,273.0,CNB,314.3,0.25881904510252074,0.9659258262890683,0.2861685214626391,72.48987888634517,55.788622179548724
JRN-20250323-12418-03612,2025-03-23,12418,Superfast,3,CNB,4,440.3,0.0,03:37,--:--,06:15,--:--,158.3,0.51,1.74,0.0,1,6,6,3,1,0.0,0.0,CNB,0.0,1.0,6.123233995736766e-17,1.0,72.48987888634517,113.64701043916487
JRN-20250323-12418-03620,2025-03-23,12418,Superfast,3,NDLS,1,0.0,440.3,--:--,22:10,--:--,22:10,0.0,0.2,25.0,0.0,1,22,6,3,1,434.0,46.0,GZB,25.6,-0.5000000000000004,0.8660254037844384,0.0,72.48987888634517,8.330955723542116
JRN-20250323-12418-03620,2025-03-23,12418,Superfast,3,GZB,2,25.6,414.7,22:36,22:36,22:56,22:56,20.0,0.77,10.61,0.0,1,22,6,3,1,388.0,114.0,ALJN,100.4,-0.5000000000000004,0.8660254037844384,0.05814217578923461,72.48987888634517,29.064196428571428
JRN-20250323-12418-03620,2025-03-23,12418,Superfast,3,ALJN,3,126.0,314.3,23:55,23:55,00:50,00:50,54.0,0.54,2.72,0.0,1,0,6,3,1,274.0,274.0,CNB,314.3,0.0,1.0,0.2861685214626391,72.48987888634517,55.788622179548724
JRN-20250323-12418-03620,2025-03-23,12418,Superfast,3,CNB,4,440.3,0.0,03:37,--:--,05:24,--:--,107.0,0.73,30.0,0.0,1,5,6,3,1,0.0,0.0,CNB,0.0,0.9659258262890683,0.25881904510252074,1.0,72.48987888634517,113.64701043916487
JRN-20250323-12418-03628,2025-03-23,12418,Superfast,3,NDLS,1,0.0,440.3,--:--,22:10,--:--,22:31,21.16,0.2,25.0,0.0,1,22,6,3,1,395.0,44.0,GZB,25.6,-0.5000000000000004,0.8660254037844384,0.0,72.48987888634517,8.330955723542116
JRN-20250323-12418-03628,2025-03-23,12418,Superfast,3,GZB,2,25.6,414.7,22:36,22:36,23:15,23:15,39.16,0.63,12.12,0.0,1,23,6,3,1,351.0,85.0,ALJN,100.4,-0.25881904510252157,0.9659258262890681,0.05814217578923461,72.48987888634517,29.064196428571428
JRN-20250323-12418-03628,2025-03-23,12418,Superfast,3,ALJN,3,126.0,314.3,23:55,23:55,00:40,00:40,45.16,0.25,5.05,0.0,1,0,6,3,1,266.0,266.0,CNB,314.3,0.0,1.0,0.2861685214626391,72.48987888634517,55.788622179548724
JRN-20250323-12418-03628,2025-03-23,12418,Superfast,3,CNB,4,440.3,0.0,03:37,--:--,05:06,--:--,89.16,0.51,2.09,0.0,1,5,6,3,1,0.0,0.0,CNB,0.0,0.9659258262890683,0.25881904510252074,1.0,72.48987888634517,113.64701043916487
JRN-20250323-12418-03636,2025-03-23,12418,Superfast,3,NDLS,1,0.0,440.3,--:--,22:10,--:--,22:11,1.43,0.2,25.0,0.0,1,22,6,3,1,398.0,38.0,GZB,25.6,-0.5000000000000004,0.8660254037844384,0.0,72.48987888634517,8.330955723542116
JRN-20250323-12418-03636,2025-03-23,12418,Superfast,3,GZB,2,25.6,414.7,22:36,22:36,22:49,22:49,13.43,0.43,19.98,0.0,1,22,6,3,1,360.0,94.0,ALJN,100.4,-0.5000000000000004,0.8660254037844384,0.05814217578923461,72.48987888634517,29.064196428571428
JRN-20250323-12418-03636,2025-03-23,12418,Superfast,3,ALJN,3,126.0,314.3,23:55,23:55,00:23,00:23,27.43,0.18,3.18,0.0,1,0,6,3,1,266.0,266.0,CNB,314.3,0.0,1.0,0.2861685214626391,72.48987888634517,55.788622179548724
JRN-20250323-12418-03636,2025-03-23,12418,Superfast,3,CNB,4,440.3,0.0,03:37,--:--,04:49,--:--,72.43,0.65,6.99,0.0,1,4,6,3,1,0.0,0.0,CNB,0.0,0.8660254037844386,0.5000000000000001,1.0,72.48987888634517,113.64701043916487
JRN-20250323-12418-03644,2025-03-23,12418,Superfast,3,NDLS,1,0.0,440.3,--:--,22:10,--:--,22:10,0.0,0.2,25.0,0.0,1,22,6,3,1,443.0,41.0,GZB,25.6,-0.5000000000000004,0.8660254037844384,0.0,72.48987888634517,8.330955723542116
JRN-20250323-12418-03644,2025-03-23,12418,Superfast,3,GZB,2,25.6,414.7,22:36,22:36,22:51,22:51,15.0,0.5,15.36,0.0,1,22,6,3,1,402.0,84.0,ALJN,100.4,-0.5000000000000004,0.8660254037844384,0.05814217578923461,72.48987888634517,29.064196428571428
JRN-20250323-12418-03644,2025-03-23,12418,Superfast,3,ALJN,3,126.0,314.3,23:55,23:55,00:15,00:15,20.0,0.12,19.15,0.0,1,0,6,3,1,318.0,318.0,CNB,314.3,0.0,1.0,0.2861685214626391,72.48987888634517,55.788622179548724
JRN-20250323-12418-03644,2025-03-23,12418,Superfast,3,CNB,4,440.3,0.0,03:37,--:--,05:33,--:--,116.0,0.92,2.15,0.0,1,5,6,3,1,0.0,0.0,CNB,0.0,0.9659258262890683,0.25881904510252074,1.0,72.48987888634517,113.64701043916487
JRN-20250323-12566-03603,2025-03-23,12566,Superfast,3,NDLS,1,0.0,440.3,--:--,13:00,--:--,13:01,1.84,0.2,25.0,0.0,1,13,6,3,1,466.0,53.0,GZB,25.6,-0.2588190451025208,-0.9659258262890683,0.0,72.48987888634517,8.330955723542116
JRN-20250323-12566-03603,2025-03-23,12566,Superfast,3,GZB,2,25.6,414.7,13:26,13:26,13:54,13:54,28.84,1.0,12.6,0.0,1,13,6,3,1,413.0,120.0,ALJN,100.4,-0.2588190451025208,-0.9659258262890683,0.05814217578923461,72.48987888634517,29.064196428571428
JRN-20250323-12566-03603,2025-03-23,12566,Superfast,3,ALJN,3,126.0,314.3,14:45,14:45,15:54,15:54,67.84,0.9,9.91,0.0,1,15,6,3,1,293.0,92.0,TDL,78.19999999999999,-0.7071067811865471,-0.7071067811865479,0.2861685214626391,72.48987888634517,55.788622179548724
JRN-20250323-12566-03603,2025-03-23,12566,Superfast,3,TDL,4,204.2,236.1,15:48,15:48,17:26,17:26,98.84,0.57,3.04,0.0,1,17,6,3,1,201.0,201.0,CNB,236.1,-0.9659258262890683,-0.25881904510252063,0.4637746990688167,72.48987888634517,87.50675665946724
JRN-20250323-12566-03603,2025-03-23,12566,Superfast,3,CNB,5,440.3,0.0,18:35,--:--,20:47,--:--,132.84,0.6,9.2,0.0,1,20,6,3,1,0.0,0.0,CNB,0.0,-0.8660254037844386,0.5000000000000001,1.0,72.48987888634517,113.64701043916487
JRN-20250323-12566-03611,2025-03-23,12566,Superfast,3,NDLS,1,0.0,440.3,--:--,13:00,--:--,13:04,4.36,0.2,25.0,0.0,1,13,6,3,1,407.0,32.0,GZB,25.6,-0.2588190451025208,-0.9659258262890683,0.0,72.48987888634517,8.330955723542116
JRN-20250323-12566-03611,2025-03-23,12566,Superfast,3,GZB,2,25.6,414.7,13:26,13:26,13:36,13:36,10.36,0.34,12.64,0.0,1,13,6,3,1,375.0,102.0,ALJN,100.4,-0.2588190451025208,-0.9659258262890683,0.05814217578923461,72.48987888634517,29.064196428571428
JRN-20250323-12566-03611,2025-03-23,12566,Superfast,3,ALJN,3,126.0,314.3,14:45,14:45,15:18,15:18,33.36,0.62,14.79,0.0,1,15,6,3,1,273.0,85.0,TDL,78.19999999999999,-0.7071067811865471,-0.7071067811865479,0.2861685214626391,72.48987888634517,55.788622179548724
JRN-20250323-12566-03611,2025-03-23,12566,Superfast,3,TDL,4,204.2,236.1,15:48,15:48,16:43,16:43,53.36,0.59,4.88,0.0,1,16,6,3,1,188.0,188.0,CNB,236.1,-0.8660254037844385,-0.5000000000000004,0.4637746990688167,72.48987888634517,87.50675665946724
JRN-20250323-12566-03611,2025-03-23,12566,Superfast,3,CNB,5,440.3,0.0,18:35,--:--,19:51,--:--,76.36,0.47,4.56,0.0,1,19,6,3,1,0.0,0.0,CNB,0.0,-0.9659258262890684,0.2588190451025203,1.0,72.48987888634517,113.64701043916487
JRN-20250323-12566-03619,2025-03-23,12566,Superfast,3,NDLS,1,0.0,440.3,--:--,13:00,--:--,13:31,31.81,0.2,25.0,0.0,1,13,6,3,1,424.0,33.0,GZB,25.6,-0.2588190451025208,-0.9659258262890683,0.0,72.48987888634517,8.330955723542116
JRN-20250323-12566-03619,2025-03-23,12566,Superfast,3,GZB,2,25.6,414.7,13:26,13:26,14:04,14:04,38.81,0.25,8.78,0.0,1,14,6,3,1,391.0,148.0,ALJN,100.4,-0.4999999999999997,-0.8660254037844388,0.05814217578923461,72.48987888634517,29.064196428571428
JRN-20250323-12566-03619,2025-03-23,12566,Superfast,3,ALJN,3,126.0,314.3,14:45,14:45,16:32,16:32,105.81,1.02,2.03,0.0,1,16,6,3,1,243.0,71.0,TDL,78.19999999999999,-0.8660254037844385,-0.5000000000000004,0.2861685214626391,72.48987888634517,55.788622179548724
JRN-20250323-12566-03619,2025-03-23,12566,Superfast,3,TDL,4,204.2,236.1,15:48,15:48,17:43,17:43,115.81,0.3,16.79,0.0,1,17,6,3,1,172.0,172.0,CNB,236.1,-0.9659258262890683,-0.25881904510252063,0.4637746990688167,72.48987888634517,87.50675665946724
JRN-20250323-12566-03619,2025-03-23,12566,Superfast,3,CNB,5,440.3,0.0,18:35,--:--,20:35,--:--,120.81,0.23,6.63,0.0,1,20,6,3,1,0.0,0.0,CNB,0.0,-0.8660254037844386,0.5000000000000001,1.0,72.48987888634517,113.64701043916487
JRN-20250323-12566-03627,2025-03-23,12566,Superfast,3,NDLS,1,0.0,440.3,--:--,13:00,--:--,13:04,4.48,0.2,25.0,0.0,1,13,6,3,1,439.0,49.0,GZB,25.6,-0.2588190451025208,-0.9659258262890683,0.0,72.48987888634517,8.330955723542116
JRN-20250323-12566-03627,2025-03-23,12566,Superfast,3,GZB,2,25.6,414.7,13:26,13:26,13:53,13:53,27.48,0.83,4.27,0.0,1,13,6,3,1,390.0,87.0,ALJN,100.4,-0.2588190451025208,-0.9659258262890683,0.05814217578923461,72.48987888634517,29.064196428571428
JRN-20250323-12566-03627,2025-03-23,12566,Superfast,3,ALJN,3,126.0,314.3,14:45,14:45,15:20,15:20,34.48,0.24,5.23,0.0,1,15,6,3,1,303.0,118.0,TDL,78.19999999999999,-0.7071067811865471,-0.7071067811865479,0.2861685214626391,72.48987888634517,55.788622179548724
JRN-20250323-12566-03627,2025-03-23,12566,Superfast,3,TDL,4,204.2,236.1,15:48,15:48,17:18,17:18,90.48,1.24,16.0,0.0,1,17,6,3,1,185.0,185.0,CNB,236.1,-0.9659258262890683,-0.25881904510252063,0.4637746990688167,72.48987888634517,87.50675665946724
JRN-20250323-12566-03627,2025-03-23,12566,Superfast,3,CNB,5,440.3,0.0,18:35,--:--,20:23,--:--,108.48,0.41,16.29,0.0,1,20,6,3,1,0.0,0.0,CNB,0.0,-0.8660254037844386,0.5000000000000001,1.0,72.48987888634517,113.64701043916487
JRN-20250323-12566-03635,2025-03-23,12566,Superfast,3,NDLS,1,0.0,440.3,--:--,13:00,--:--,13:00,0.4,0.2,25.0,0.0,1,13,6,3,1,486.0,54.0,GZB,25.6,-0.2588190451025208,-0.9659258262890683,0.0,72.48987888634517,8.330955723542116
JRN-20250323-12566-03635,2025-03-23,12566,Superfast,3,GZB,2,25.6,414.7,13:26,13:26,13:54,13:54,28.4,0.14,1.38,0.0,1,13,6,3,1,432.0,122.0,ALJN,100.4,-0.2588190451025208,-0.9659258262890683,0.05814217578923461,72.48987888634517,29.064196428571428
JRN-20250323-12566-03635,2025-03-23,12566,Superfast,3,ALJN,3,126.0,314.3,14:45,14:45,15:56,15:56,70.4,0.57,1.66,0.0,1,15,6,3,1,310.0,100.0,TDL,78.19999999999999,-0.7071067811865471,-0.7071067811865479,0.2861685214626391,72.48987888634517,55.788622179548724
