journey_id,journey_date,train_number,train_type,priority_tier,station_code,station_sequence,distance_from_origin,distance_remaining,scheduled_arrival,scheduled_departure,actual_arrival,actual_departure,current_delay_min,section_occupancy_ratio,headway_km,weather_fog_index,is_junction_ahead,hour_of_day,day_of_week,month,is_weekend,observation_timestamp,target_remaining_time_to_destination,target_remaining_time_to_station,next_station_code,next_station_dist_km
JRN-20250324-12876-03666,2025-03-24,12876,Superfast,3,NDLS,1,0.0,440.3,--:--,07:30,--:--,08:01,31.43,0.2,25.0,0.0,1,8,0,3,0,2025-03-24T08:01:25.570881,477.0,46.0,GZB,25.6
JRN-20250324-12876-03666,2025-03-24,12876,Superfast,3,GZB,2,25.6,414.7,07:56,07:56,08:47,08:47,51.43,0.83,10.34,0.0,1,8,0,3,0,2025-03-24T08:47:25.570881,431.0,105.0,ALJN,100.4
JRN-20250324-12876-03666,2025-03-24,12876,Superfast,3,ALJN,3,126.0,314.3,09:15,09:15,10:32,10:32,77.43,0.68,18.54,0.0,1,10,0,3,0,2025-03-24T10:32:25.570881,326.0,93.0,TDL,78.19999999999999
JRN-20250324-12876-03666,2025-03-24,12876,Superfast,3,TDL,4,204.2,236.1,10:18,10:18,12:05,12:05,107.43,0.83,6.92,0.0,1,12,0,3,0,2025-03-24T12:05:25.570881,233.0,117.0,ETW,92.80000000000001
JRN-20250324-12876-03666,2025-03-24,12876,Superfast,3,ETW,5,297.0,143.3,11:32,11:32,14:02,14:02,150.43,1.02,4.68,0.0,1,14,0,3,0,2025-03-24T14:02:25.570881,116.0,116.0,CNB,143.3
JRN-20250324-12876-03666,2025-03-24,12876,Superfast,3,CNB,6,440.3,0.0,13:13,--:--,15:58,--:--,165.43,0.36,27.5,0.0,1,15,0,3,0,2025-03-24T15:58:25.570881,0.0,0.0,CNB,0.0
JRN-20250324-12398-03667,2025-03-24,12398,Superfast,3,NDLS,1,0.0,440.3,--:--,12:50,--:--,12:54,4.11,0.2,25.0,0.0,1,12,0,3,0,2025-03-24T12:54:06.677412,350.0,104.0,ALJN,126.0
JRN-20250324-12398-03667,2025-03-24,12398,Superfast,3,ALJN,2,126.0,314.3,14:27,14:27,14:38,14:38,11.11,0.25,17.0,0.0,1,14,0,3,0,2025-03-24T14:38:06.677412,246.0,246.0,CNB,314.3
JRN-20250324-12398-03667,2025-03-24,12398,Superfast,3,CNB,3,440.3,0.0,18:09,--:--,18:44,--:--,35.11,0.29,2.7,0.0,1,18,0,3,0,2025-03-24T18:44:06.677412,0.0,0.0,CNB,0.0
JRN-20250324-12461-03668,2025-03-24,12461,Superfast,3,NDLS,1,0.0,440.3,--:--,21:15,--:--,21:18,3.23,0.2,25.0,0.0,1,21,0,3,0,2025-03-24T21:18:13.884867,413.0,40.0,GZB,25.6
JRN-20250324-12461-03668,2025-03-24,12461,Superfast,3,GZB,2,25.6,414.7,21:41,21:41,21:58,21:58,16.23,0.56,30.0,0.0,1,21,0,3,0,2025-03-24T21:58:13.884867,373.0,100.0,ALJN,100.4
JRN-20250324-12461-03668,2025-03-24,12461,Superfast,3,ALJN,3,126.0,314.3,23:00,23:00,23:38,23:38,38.23,0.1,2.49,0.0,1,23,0,3,0,2025-03-24T23:38:13.884867,273.0,97.0,TDL,78.19999999999999
JRN-20250324-12461-03668,2025-03-24,12461,Superfast,3,TDL,4,204.2,236.1,00:03,00:03,01:15,01:15,72.23,0.91,30.0,0.0,1,1,0,3,0,2025-03-25T01:15:13.884867,176.0,176.0,CNB,236.10000000000002
JRN-20250324-12461-03668,2025-03-24,12461,Superfast,3,CNB,5,440.3,0.0,02:50,--:--,04:11,--:--,81.23,0.16,3.64,0.0,1,4,0,3,0,2025-03-25T04:11:13.884867,0.0,0.0,CNB,0.0
JRN-20250324-54308-03669,2025-03-24,54308,Passenger,5,NDLS,1,0.0,126.0,--:--,05:45,--:--,05:45,0.0,0.2,25.0,0.0,1,5,0,3,0,2025-03-24T05:45:00,199.0,69.0,GZB,25.6
JRN-20250324-54308-03669,2025-03-24,54308,Passenger,5,GZB,2,25.6,100.4,06:11,06:11,06:54,06:54,43.0,0.36,2.4,0.0,1,6,0,3,0,2025-03-24T06:54:00,130.0,130.0,ALJN,100.4
JRN-20250324-54308-03669,2025-03-24,54308,Passenger,5,ALJN,3,126.0,0.0,07:22,--:--,09:04,--:--,102.0,0.34,1.26,0.0,1,9,0,3,0,2025-03-24T09:04:00,0.0,0.0,ALJN,0.0
JRN-20250324-64582-03670,2025-03-24,64582,MEMU,5,TDL,1,0.0,236.1,--:--,06:15,--:--,06:24,9.91,0.2,25.0,0.0,1,6,0,3,0,2025-03-24T06:24:54.674501,268.0,64.0,SKB,39.8
JRN-20250324-64582-03670,2025-03-24,64582,MEMU,5,SKB,2,39.8,196.3,06:45,06:45,07:28,07:28,43.91,1.0,2.96,0.0,0,7,0,3,0,2025-03-24T07:28:54.674501,204.0,48.0,ETW,53.0
JRN-20250324-64582-03670,2025-03-24,64582,MEMU,5,ETW,3,92.8,143.3,07:30,07:30,08:16,08:16,46.91,0.1,23.21,0.0,1,8,0,3,0,2025-03-24T08:16:54.674501,156.0,79.0,PHD,58.000000000000014
JRN-20250324-64582-03670,2025-03-24,64582,MEMU,5,PHD,4,150.8,85.3,08:13,08:13,09:35,09:35,82.91,0.92,2.92,0.0,0,9,0,3,0,2025-03-24T09:35:54.674501,77.0,35.0,RURA,41.0
JRN-20250324-64582-03670,2025-03-24,64582,MEMU,5,RURA,5,191.8,44.3,08:44,08:44,10:10,10:10,85.91,0.51,12.2,0.0,0,10,0,3,0,2025-03-24T10:10:54.674501,42.0,42.0,CNB,44.29999999999998
JRN-20250324-64582-03670,2025-03-24,64582,MEMU,5,CNB,6,236.1,0.0,09:15,--:--,10:52,--:--,97.91,0.22,5.76,0.0,1,10,0,3,0,2025-03-24T10:52:54.674501,0.0,0.0,CNB,0.0
JRN-20250324-64102-03671,2025-03-24,64102,Suburban,5,NDLS,1,0.0,25.6,--:--,08:00,--:--,08:05,5.6,0.2,25.0,0.0,1,8,0,3,0,2025-03-24T08:05:36.085987,80.0,80.0,GZB,25.6
JRN-20250324-64102-03671,2025-03-24,64102,Suburban,5,GZB,2,25.6,0.0,08:18,--:--,09:25,--:--,67.6,0.92,3.22,0.0,1,9,0,3,0,2025-03-24T09:25:36.085987,0.0,0.0,GZB,0.0
JRN-20250324-22436-03672,2025-03-24,22436,Vande Bharat,1,NDLS,1,0.0,440.3,--:--,06:00,--:--,06:24,24.79,0.2,25.0,0.0,1,6,0,3,0,2025-03-24T06:24:47.445452,312.0,312.0,CNB,440.3
JRN-20250324-22436-03672,2025-03-24,22436,Vande Bharat,1,CNB,2,440.3,0.0,10:24,--:--,11:36,--:--,72.79,1.12,6.68,0.0,1,11,0,3,0,2025-03-24T11:36:47.445452,0.0,0.0,CNB,0.0
JRN-20250324-12302-03673,2025-03-24,12302,Rajdhani,1,NDLS,1,0.0,440.3,--:--,16:50,--:--,16:54,4.03,0.2,25.0,0.0,1,16,0,3,0,2025-03-24T16:54:01.766676,265.0,265.0,CNB,440.3
JRN-20250324-12302-03673,2025-03-24,12302,Rajdhani,1,CNB,2,440.3,0.0,21:14,--:--,21:19,--:--,5.03,0.2,9.53,0.0,1,21,0,3,0,2025-03-24T21:19:01.766676,0.0,0.0,CNB,0.0
JRN-20250324-12004-03674,2025-03-24,12004,Shatabdi,2,NDLS,1,0.0,440.3,--:--,06:10,--:--,06:29,19.01,0.2,25.0,0.0,1,6,0,3,0,2025-03-24T06:29:00.435490,337.0,38.0,GZB,25.6
JRN-20250324-12004-03674,2025-03-24,12004,Shatabdi,2,GZB,2,25.6,414.7,06:30,06:30,07:07,07:07,37.01,0.18,1.73,0.0,1,7,0,3,0,2025-03-24T07:07:00.435490,299.0,97.0,ALJN,100.4
JRN-20250324-12004-03674,2025-03-24,12004,Shatabdi,2,ALJN,3,126.0,314.3,07:35,07:35,08:44,08:44,69.01,0.96,3.72,0.0,1,8,0,3,0,2025-03-24T08:44:00.435490,202.0,54.0,TDL,78.19999999999999
JRN-20250324-12004-03674,2025-03-24,12004,Shatabdi,2,TDL,4,204.2,236.1,08:27,08:27,09:38,09:38,70.01,0.33,4.13,0.0,1,9,0,3,0,2025-03-24T09:38:00.435490,148.0,63.0,ETW,92.80000000000001
JRN-20250324-12004-03674,2025-03-24,12004,Shatabdi,2,ETW,5,297.0,143.3,09:28,09:28,10:41,10:41,73.01,0.43,4.09,0.0,1,10,0,3,0,2025-03-24T10:41:00.435490,85.0,31.0,PHD,58.0
JRN-20250324-12004-03674,2025-03-24,12004,Shatabdi,2,PHD,6,355.0,85.3,10:05,10:05,11:12,11:12,67.01,0.44,8.12,0.0,0,11,0,3,0,2025-03-24T11:12:00.435490,54.0,54.0,CNB,85.30000000000001
JRN-20250324-12004-03674,2025-03-24,12004,Shatabdi,2,CNB,7,440.3,0.0,10:56,--:--,12:06,--:--,70.01,0.46,23.44,0.0,1,12,0,3,0,2025-03-24T12:06:00.435490,0.0,0.0,CNB,0.0
JRN-20250324-12566-03675,2025-03-24,12566,Superfast,3,NDLS,1,0.0,440.3,--:--,13:00,--:--,13:04,4.98,0.2,25.0,0.0,1,13,0,3,0,2025-03-24T13:04:59.076931,397.0,46.0,GZB,25.6
JRN-20250324-12566-03675,2025-03-24,12566,Superfast,3,GZB,2,25.6,414.7,13:26,13:26,13:50,13:50,24.98,0.81,18.12,0.0,1,13,0,3,0,2025-03-24T13:50:59.076931,351.0,110.0,ALJN,100.4
JRN-20250324-12566-03675,2025-03-24,12566,Superfast,3,ALJN,3,126.0,314.3,14:45,14:45,15:40,15:40,54.98,0.75,30.0,0.0,1,15,0,3,0,2025-03-24T15:40:59.076931,241.0,70.0,TDL,78.19999999999999
JRN-20250324-12566-03675,2025-03-24,12566,Superfast,3,TDL,4,204.2,236.1,15:48,15:48,16:50,16:50,61.98,0.2,21.75,0.0,1,16,0,3,0,2025-03-24T16:50:59.076931,171.0,171.0,CNB,236.10000000000002
JRN-20250324-12566-03675,2025-03-24,12566,Superfast,3,CNB,5,440.3,0.0,18:35,--:--,19:41,--:--,66.98,0.22,5.3,0.0,1,19,0,3,0,2025-03-24T19:41:59.076931,0.0,0.0,CNB,0.0
JRN-20250324-12418-03676,2025-03-24,12418,Superfast,3,NDLS,1,0.0,440.3,--:--,22:10,--:--,22:11,1.22,0.2,25.0,0.0,1,22,0,3,0,2025-03-24T22:11:13.401738,412.0,37.0,GZB,25.6
JRN-20250324-12418-03676,2025-03-24,12418,Superfast,3,GZB,2,25.6,414.7,22:36,22:36,22:48,22:48,12.22,0.38,4.58,0.0,1,22,0,3,0,2025-03-24T22:48:13.401738,375.0,101.0,ALJN,100.4
JRN-20250324-12418-03676,2025-03-24,12418,Superfast,3,ALJN,3,126.0,314.3,23:55,23:55,00:29,00:29,34.22,0.6,6.24,0.0,1,0,0,3,0,2025-03-25T00:29:13.401738,274.0,274.0,CNB,314.3
JRN-20250324-12418-03676,2025-03-24,12418,Superfast,3,CNB,4,440.3,0.0,03:37,--:--,05:03,--:--,86.22,0.48,1.21,0.0,1,5,0,3,0,2025-03-25T05:03:13.401738,0.0,0.0,CNB,0.0
JRN-20250324-14218-03677,2025-03-24,14218,Express,4,NDLS,1,0.0,440.3,--:--,21:30,--:--,21:36,6.98,0.2,25.0,0.0,1,21,0,3,0,2025-03-24T21:36:58.632780,507.0,31.0,GZB,25.6
JRN-20250324-14218-03677,2025-03-24,14218,Express,4,GZB,2,25.6,414.7,21:56,21:56,22:07,22:07,11.98,0.11,9.7,0.0,1,22,0,3,0,2025-03-24T22:07:58.632780,476.0,87.0,ALJN,100.4
JRN-20250324-14218-03677,2025-03-24,14218,Express,4,ALJN,3,126.0,314.3,23:15,23:15,23:34,23:34,18.98,0.2,4.59,0.0,1,23,0,3,0,2025-03-24T23:34:58.632780,389.0,34.0,HRS,31.0
JRN-20250324-14218-03677,2025-03-24,14218,Express,4,HRS,4,157.0,283.3,23:39,23:39,00:08,00:08,28.98,0.91,4.01,0.0,0,0,0,3,0,2025-03-25T00:08:58.632780,355.0,60.0,TDL,47.19999999999999
JRN-20250324-14218-03677,2025-03-24,14218,Express,4,TDL,5,204.2,236.1,00:20,00:20,01:08,01:08,48.98,0.37,3.81,0.0,1,1,0,3,0,2025-03-25T01:08:58.632780,295.0,33.0,SKB,39.80000000000001
JRN-20250324-14218-03677,2025-03-24,14218,Express,4,SKB,6,244.0,196.3,00:50,00:50,01:41,01:41,51.98,0.64,19.33,0.0,0,1,0,3,0,2025-03-25T01:41:58.632780,262.0,80.0,ETW,53.0
JRN-20250324-14218-03677,2025-03-24,14218,Express,4,ETW,7,297.0,143.3,01:35,01:35,03:01,03:01,86.98,0.66,3.83,0.0,1,3,0,3,0,2025-03-25T03:01:58.632780,182.0,54.0,PHD,58.0
JRN-20250324-14218-03677,2025-03-24,14218,Express,4,PHD,8,355.0,85.3,02:18,02:18,03:55,03:55,96.98,0.83,4.87,0.0,0,3,0,3,0,2025-03-25T03:55:58.632780,128.0,67.0,RURA,41.0
JRN-20250324-14218-03677,2025-03-24,14218,Express,4,RURA,9,396.0,44.3,02:49,02:49,05:02,05:02,132.98,0.62,1.62,0.0,0,5,0,3,0,2025-03-25T05:02:58.632780,61.0,61.0,CNB,44.30000000000001
JRN-20250324-14218-03677,2025-03-24,14218,Express,4,CNB,10,440.3,0.0,03:20,--:--,06:03,--:--,163.98,0.69,7.39,0.0,1,6,0,3,0,2025-03-25T06:03:58.632780,0.0,0.0,CNB,0.0
JRN-20250324-12876-03678,2025-03-24,12876,Superfast,3,NDLS,1,0.0,440.3,--:--,07:30,--:--,07:34,4.42,0.2,25.0,0.0,1,7,0,3,0,2025-03-24T07:34:25.310808,506.0,59.0,GZB,25.6
JRN-20250324-12876-03678,2025-03-24,12876,Superfast,3,GZB,2,25.6,414.7,07:56,07:56,08:33,08:33,36.42,0.32,1.48,0.0,1,8,0,3,0,2025-03-24T08:33:25.310808,447.0,99.0,ALJN,100.4
JRN-20250324-12876-03678,2025-03-24,12876,Superfast,3,ALJN,3,126.0,314.3,09:15,09:15,10:12,10:12,57.42,0.53,9.49,0.0,1,10,0,3,0,2025-03-24T10:12:25.310808,348.0,73.0,TDL,78.19999999999999
JRN-20250324-12876-03678,2025-03-24,12876,Superfast,3,TDL,4,204.2,236.1,10:18,10:18,11:25,11:25,67.42,0.29,8.98,0.0,1,11,0,3,0,2025-03-24T11:25:25.310808,275.0,94.0,ETW,92.80000000000001
JRN-20250324-12876-03678,2025-03-24,12876,Superfast,3,ETW,5,297.0,143.3,11:32,11:32,12:59,12:59,86.42,0.6,4.79,0.0,1,12,0,3,0,2025-03-24T12:59:25.310808,181.0,181.0,CNB,143.3
JRN-20250324-12876-03678,2025-03-24,12876,Superfast,3,CNB,6,440.3,0.0,13:13,--:--,16:00,--:--,167.42,1.04,1.63,0.0,1,16,0,3,0,2025-03-24T16:00:25.310808,0.0,0.0,CNB,0.0
JRN-20250324-12398-03679,2025-03-24,12398,Superfast,3,NDLS,1,0.0,440.3,--:--,12:50,--:--,12:50,0.0,0.2,25.0,0.0,1,12,0,3,0,2025-03-24T12:50:00,490.0,118.0,ALJN,126.0
JRN-20250324-12398-03679,2025-03-24,12398,Superfast,3,ALJN,2,126.0,314.3,14:27,14:27,14:48,14:48,21.0,0.54,19.83,0.0,1,14,0,3,0,2025-03-24T14:48:00,372.0,372.0,CNB,314.3
JRN-20250324-12398-03679,2025-03-24,12398,Superfast,3,CNB,3,440.3,0.0,18:09,--:--,21:00,--:--,171.0,1.25,2.09,0.0,1,21,0,3,0,2025-03-24T21:00:00,0.0,0.0,CNB,0.0
JRN-20250324-12461-03680,2025-03-24,12461,Superfast,3,NDLS,1,0.0,440.3,--:--,21:15,--:--,21:18,3.9,0.2,25.0,0.0,1,21,0,3,0,2025-03-24T21:18:54.112171,398.0,43.0,GZB,25.6
JRN-20250324-12461-03680,2025-03-24,12461,Superfast,3,GZB,2,25.6,414.7,21:41,21:41,22:01,22:01,20.9,0.57,28.42,0.0,1,22,0,3,0,2025-03-24T22:01:54.112171,355.0,94.0,ALJN,100.4
JRN-20250324-12461-03680,2025-03-24,12461,Superfast,3,ALJN,3,126.0,314.3,23:00,23:00,23:35,23:35,35.9,0.49,7.59,0.0,1,23,0,3,0,2025-03-24T23:35:54.112171,261.0,82.0,TDL,78.19999999999999
JRN-20250324-12461-03680,2025-03-24,12461,Superfast,3,TDL,4,204.2,236.1,00:03,00:03,00:57,00:57,54.9,0.52,10.61,0.0,1,0,0,3,0,2025-03-25T00:57:54.112171,179.0,179.0,CNB,236.10000000000002
JRN-20250324-12461-03680,2025-03-24,12461,Superfast,3,CNB,5,440.3,0.0,02:50,--:--,03:56,--:--,66.9,0.25,5.44,0.0,1,3,0,3,0,2025-03-25T03:56:54.112171,0.0,0.0,CNB,0.0
JRN-20250324-54308-03681,2025-03-24,54308,Passenger,5,NDLS,1,0.0,126.0,--:--,05:45,--:--,06:14,29.64,0.2,25.0,0.0,1,6,0,3,0,2025-03-24T06:14:38.272960,127.0,32.0,GZB,25.6
JRN-20250324-54308-03681,2025-03-24,54308,Passenger,5,GZB,2,25.6,100.4,06:11,06:11,06:46,06:46,35.64,0.16,13.55,0.0,1,6,0,3,0,2025-03-24T06:46:38.272960,95.0,95.0,ALJN,100.4
JRN-20250324-54308-03681,2025-03-24,54308,Passenger,5,ALJN,3,126.0,0.0,07:22,--:--,08:21,--:--,59.64,0.45,6.61,0.0,1,8,0,3,0,2025-03-24T08:21:38.272960,0.0,0.0,ALJN,0.0
JRN-20250324-64582-03682,2025-03-24,64582,MEMU,5,TDL,1,0.0,236.1,--:--,06:15,--:--,06:20,5.36,0.2,25.0,0.0,1,6,0,3,0,2025-03-24T06:20:21.797219,325.0,66.0,SKB,39.8
JRN-20250324-64582-03682,2025-03-24,64582,MEMU,5,SKB,2,39.8,196.3,06:45,06:45,07:26,07:26,41.36,0.37,2.16,0.0,0,7,0,3,0,2025-03-24T07:26:21.797219,259.0,105.0,ETW,53.0
JRN-20250324-64582-03682,2025-03-24,64582,MEMU,5,ETW,3,92.8,143.3,07:30,07:30,09:11,09:11,100.36,0.35,1.22,0.0,1,9,0,3,0,2025-03-24T09:11:21.797219,154.0,46.0,PHD,58.000000000000014
JRN-20250324-64582-03682,2025-03-24,64582,MEMU,5,PHD,4,150.8,85.3,08:13,08:13,09:57,09:57,104.36,0.5,13.82,0.0,0,9,0,3,0,2025-03-24T09:57:21.797219,108.0,62.0,RURA,41.0
JRN-20250324-64582-03682,2025-03-24,64582,MEMU,5,RURA,5,191.8,44.3,08:44,08:44,10:59,10:59,135.36,0.6,2.49,0.0,0,10,0,3,0,2025-03-24T10:59:21.797219,46.0,46.0,CNB,44.29999999999998
JRN-20250324-64582-03682,2025-03-24,64582,MEMU,5,CNB,6,236.1,0.0,09:15,--:--,11:45,--:--,150.36,0.38,9.42,0.0,1,11,0,3,0,2025-03-24T11:45:21.797219,0.0,0.0,CNB,0.0
JRN-20250324-64102-03683,2025-03-24,64102,Suburban,5,NDLS,1,0.0,25.6,--:--,08:00,--:--,08:21,21.31,0.2,25.0,0.0,1,8,0,3,0,2025-03-24T08:21:18.398560,49.0,49.0,GZB,25.6
JRN-20250324-64102-03683,2025-03-24,64102,Suburban,5,GZB,2,25.6,0.0,08:18,--:--,09:10,--:--,52.31,0.66,12.04,0.0,1,9,0,3,0,2025-03-24T09:10:18.398560,0.0,0.0,GZB,0.0
JRN-20250324-22436-03684,2025-03-24,22436,Vande Bharat,1,NDLS,1,0.0,440.3,--:--,06:00,--:--,06:08,8.94,0.2,25.0,0.0,1,6,0,3,0,2025-03-24T06:08:56.221001,265.0,265.0,CNB,440.3
JRN-20250324-22436-03684,2025-03-24,22436,Vande Bharat,1,CNB,2,440.3,0.0,10:24,--:--,10:33,--:--,9.94,0.29,15.69,0.0,1,10,0,3,0,2025-03-24T10:33:56.221001,0.0,0.0,CNB,0.0
JRN-20250324-12302-03685,2025-03-24,12302,Rajdhani,1,NDLS,1,0.0,440.3,--:--,16:50,--:--,17:01,11.14,0.2,25.0,0.0,1,17,0,3,0,2025-03-24T17:01:08.284967,267.0,267.0,CNB,440.3
JRN-20250324-12302-03685,2025-03-24,12302,Rajdhani,1,CNB,2,440.3,0.0,21:14,--:--,21:28,--:--,14.14,0.2,3.33,0.0,1,21,0,3,0,2025-03-24T21:28:08.284967,0.0,0.0,CNB,0.0
JRN-20250324-12004-03686,2025-03-24,12004,Shatabdi,2,NDLS,1,0.0,440.3,--:--,06:10,--:--,06:22,12.1,0.2,25.0,0.0,1,6,0,3,0,2025-03-24T06:22:06.025177,350.0,22.0,GZB,25.6
JRN-20250324-12004-03686,2025-03-24,12004,Shatabdi,2,GZB,2,25.6,414.7,06:30,06:30,06:44,06:44,14.1,0.3,20.43,0.0,1,6,0,3,0,2025-03-24T06:44:06.025177,328.0,86.0,ALJN,100.4
JRN-20250324-12004-03686,2025-03-24,12004,Shatabdi,2,ALJN,3,126.0,314.3,07:35,07:35,08:10,08:10,34.1,0.64,13.57,0.0,1,8,0,3,0,2025-03-24T08:10:06.025177,242.0,61.0,TDL,78.19999999999999
JRN-20250324-12004-03686,2025-03-24,12004,Shatabdi,2,TDL,4,204.2,236.1,08:27,08:27,09:11,09:11,44.1,0.48,3.69,0.0,1,9,0,3,0,2025-03-24T09:11:06.025177,181.0,95.0,ETW,92.80000000000001
JRN-20250324-12004-03686,2025-03-24,12004,Shatabdi,2,ETW,5,297.0,143.3,09:28,09:28,10:46,10:46,78.1,0.69,1.73,0.0,1,10,0,3,0,2025-03-24T10:46:06.025177,86.0,33.0,PHD,58.0
JRN-20250324-12004-03686,2025-03-24,12004,Shatabdi,2,PHD,6,355.0,85.3,10:05,10:05,11:19,11:19,74.1,0.46,13.12,0.0,0,11,0,3,0,2025-03-24T11:19:06.025177,53.0,53.0,CNB,85.30000000000001
JRN-20250324-12004-03686,2025-03-24,12004,Shatabdi,2,CNB,7,440.3,0.0,10:56,--:--,12:12,--:--,76.1,0.1,2.97,0.0,1,12,0,3,0,2025-03-24T12:12:06.025177,0.0,0.0,CNB,0.0
JRN-20250324-12566-03687,2025-03-24,12566,Superfast,3,NDLS,1,0.0,440.3,--:--,13:00,--:--,13:00,0.59,0.2,25.0,0.0,1,13,0,3,0,2025-03-24T13:00:35.490556,446.0,40.0,GZB,25.6
JRN-20250324-12566-03687,2025-03-24,12566,Superfast,3,GZB,2,25.6,414.7,13:26,13:26,13:40,13:40,14.59,0.44,6.67,0.0,1,13,0,3,0,2025-03-24T13:40:35.490556,406.0,103.0,ALJN,100.4
JRN-20250324-12566-03687,2025-03-24,12566,Superfast,3,ALJN,3,126.0,314.3,14:45,14:45,15:23,15:23,38.59,0.66,8.75,0.0,1,15,0,3,0,2025-03-24T15:23:35.490556,303.0,71.0,TDL,78.19999999999999
JRN-20250324-12566-03687,2025-03-24,12566,Superfast,3,TDL,4,204.2,236.1,15:48,15:48,16:34,16:34,46.59,0.31,8.47,0.0,1,16,0,3,0,2025-03-24T16:34:35.490556,232.0,232.0,CNB,236.10000000000002
JRN-20250324-12566-03687,2025-03-24,12566,Superfast,3,CNB,5,440.3,0.0,18:35,--:--,20:26,--:--,111.59,0.92,12.63,0.0,1,20,0,3,0,2025-03-24T20:26:35.490556,0.0,0.0,CNB,0.0
JRN-20250324-12418-03688,2025-03-24,12418,Superfast,3,NDLS,1,0.0,440.3,--:--,22:10,--:--,22:10,0.0,0.2,25.0,0.0,1,22,0,3,0,2025-03-24T22:10:00,389.0,36.0,GZB,25.6
JRN-20250324-12418-03688,2025-03-24,12418,Superfast,3,GZB,2,25.6,414.7,22:36,22:36,22:46,22:46,10.0,0.23,15.8,0.0,1,22,0,3,0,2025-03-24T22:46:00,353.0,96.0,ALJN,100.4
JRN-20250324-12418-03688,2025-03-24,12418,Superfast,3,ALJN,3,126.0,314.3,23:55,23:55,00:22,00:22,27.0,0.48,10.08,0.0,1,0,0,3,0,2025-03-25T00:22:00,257.0,257.0,CNB,314.3
JRN-20250324-12418-03688,2025-03-24,12418,Superfast,3,CNB,4,440.3,0.0,03:37,--:--,04:39,--:--,62.0,0.57,21.13,0.0,1,4,0,3,0,2025-03-25T04:39:00,0.0,0.0,CNB,0.0
JRN-20250325-14218-03689,2025-03-25,14218,Express,4,NDLS,1,0.0,440.3,--:--,21:30,--:--,21:34,4.89,0.2,25.0,0.0,1,21,1,3,0,2025-03-25T21:34:53.612703,529.0,46.0,GZB,25.6
JRN-20250325-14218-03689,2025-03-25,14218,Express,4,GZB,2,25.6,414.7,21:56,21:56,22:20,22:20,23.89,0.52,5.23,0.0,1,22,1,3,0,2025-03-25T22:20:53.612703,483.0,121.0,ALJN,100.4
JRN-20250325-14218-03689,2025-03-25,14218,Express,4,ALJN,3,126.0,314.3,23:15,23:15,00:21,00:21,66.89,0.67,3.53,0.0,1,0,1,3,0,2025-03-26T00:21:53.612703,362.0,26.0,HRS,31.0
JRN-20250325-14218-03689,2025-03-25,14218,Express,4,HRS,4,157.0,283.3,23:39,23:39,00:47,00:47,68.89,0.41,16.93,0.0,0,0,1,3,0,2025-03-26T00:47:53.612703,336.0,61.0,TDL,47.19999999999999
JRN-20250325-14218-03689,2025-03-25,14218,Express,4,TDL,5,204.2,236.1,00:20,00:20,01:48,01:48,88.89,0.48,4.43,0.0,1,1,1,3,0,2025-03-26T01:48:53.612703,275.0,32.0,SKB,39.80000000000001
JRN-20250325-14218-03689,2025-03-25,14218,Express,4,SKB,6,244.0,196.3,00:50,00:50,02:20,02:20,90.89,0.44,6.37,0.0,0,2,1,3,0,2025-03-26T02:20:53.612703,243.0,102.0,ETW,53.0
JRN-20250325-14218-03689,2025-03-25,14218,Express,4,ETW,7,297.0,143.3,01:35,01:35,04:02,04:02,147.89,1.21,6.11,0.0,1,4,1,3,0,2025-03-26T04:02:53.612703,141.0,45.0,PHD,58.0
JRN-20250325-14218-03689,2025-03-25,14218,Express,4,PHD,8,355.0,85.3,02:18,02:18,04:47,04:47,149.89,0.54,14.24,0.0,0,4,1,3,0,2025-03-26T04:47:53.612703,96.0,32.0,RURA,41.0
JRN-20250325-14218-03689,2025-03-25,14218,Express,4,RURA,9,396.0,44.3,02:49,02:49,05:19,05:19,150.89,0.29,30.0,0.0,0,5,1,3,0,2025-03-26T05:19:53.612703,64.0,64.0,CNB,44.30000000000001
JRN-20250325-14218-03689,2025-03-25,14218,Express,4,CNB,10,440.3,0.0,03:20,--:--,06:23,--:--,183.89,0.7,6.13,0.0,1,6,1,3,0,2025-03-26T06:23:53.612703,0.0,0.0,CNB,0.0
JRN-20250325-12876-03690,2025-03-25,12876,Superfast,3,NDLS,1,0.0,440.3,--:--,07:30,--:--,07:35,5.72,0.2,25.0,0.0,1,7,1,3,0,2025-03-25T07:35:43.175459,477.0,28.0,GZB,25.6
JRN-20250325-12876-03690,2025-03-25,12876,Superfast,3,GZB,2,25.6,414.7,07:56,07:56,08:03,08:03,7.72,0.1,7.32,0.0,1,8,1,3,0,2025-03-25T08:03:43.175459,449.0,101.0,ALJN,100.4
JRN-20250325-12876-03690,2025-03-25,12876,Superfast,3,ALJN,3,126.0,314.3,09:15,09:15,09:44,09:44,29.72,0.64,10.44,0.0,1,9,1,3,0,2025-03-25T09:44:43.175459,348.0,105.0,TDL,78.19999999999999
JRN-20250325-12876-03690,2025-03-25,12876,Superfast,3,TDL,4,204.2,236.1,10:18,10:18,11:29,11:29,70.72,1.04,7.15,0.0,1,11,1,3,0,2025-03-25T11:29:43.175459,243.0,93.0,ETW,92.80000000000001
